Flock_ID,Julian_Date,Season,Site_Segment,Transect,Site,Minute,Minute_2,Chlorospingus,Species,Size,Furnariid_Sp,Tyrannid_Sp,Migrant_Sp,Thraupid_Sp,SESFRic,SESFDis,SESPD,SESMPD,Dist_Edge,1km_forest,1km_edge,Canopy_Cover,Understory_Density,Tree_Size,Vertical_Structure,Trogon collaris,Trogon personatus,Eubucco bourcierii,Veniliornis dignus,Veniliornis fumigatus,Colaptes rubiginosus,Piaya cayanna,Picumnus granadensis,Premnornis guttuligera,Premnoplex brunnescens,Margarornis stellatus,Pseudocolaptes boissonneautii,Xenops rutilans,Syndactyla subalaris,Anabacerthia striaticollis,Philydor rufum,Thripadectes holostictus,Thripadectes virgaticeps,Dendrocolaptes picumnus,Xiphorhynchus triangularis,Lepidocolaptes lacrymiger,Dysithamnus mentalis,Phyllomyias nigrocapillus,Phyllomyias cinereiceps,Mecocerculus poecilocercus,Phylloscartes poecilotis,Phylloscartes opthalmicus,Leptopogon rufipectus,Mionectes striaticollis,Myiophobus flavicans,Nephelomyias pulcher,Myiophobus fasciatus,Pyrrhomyias cinnamomeus,Contopus fumigatus,Myiarchus tuberculifer,Myiarchus cephalotes,Pipreola riefferi,Ampelioides tschudii,Pachyramphus versicolor,Pachyramphus polychopterus,Snowornis cryptolophus,Cyclarhis nigrirostris,Vireo leucophrys,Hylophilus semibrunneus,Cyanocorax yncas,Henicorhina leucophrys,Hemispingus frontalis,Creurgops verticalis,Anisognathus notabilis,Anisognathus somptuosus,Iridosornis porphyrocephalus,Chlorochrysa nitidissima,Sporothraupis cyanocephala,Tangara ruficervix,Tangara heinei,Tangara nigroviridis,Tangara labradorides,Tangara gyrola,Tangara xanthocephala,Tangara arthus,Tangara vitriolina,Chlorophanes spiza,Diglossa caerulescens,Diglossa cyanea,Diglossa albilatera,Tiaris olivaceus,Coereba flaveola,Saltator atripennis,Arremonops bruneinucha,Atlapetes albinucha,Chlorospingus canigularis,Chlorospingus semifuscus,Habia cristata,Piranga flava,Amblycercus holostictus,Setophaga pitiayumi,Myiothlypis coronatus,Basileuterus tristriatus,Myioborus miniatus,Euphonia laniirostris,Euphonia xanthogaster,Chlorophonia phyrrophrys,Chlorophonia cyanea,Mniotilta varia,Setophaga fusca,Cardellina canadensis,Vermivora chrysoptera,Vireo flavifrons,Piranga rubra,Leiothlypis peregrina,Setophaga cerulea,Myrmotherula schisticolor,Setophaga castanea,Campylorhamphus pusillus,Dendrocincla tyrannina,Cinnycerthia olivacea,Chlorornis riefferii,Pheucticus ludovicianus,Vireo olivaceus
72,173,0,Eden-1,El Eden,6,735,540225,1,13,19,1,2,0,3,-1.141713516,-0.935231489,0.283869787,0.024892131,63,40.01,22.96,-0.914267338,0.534672024,-0.34807433,0.313042991,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,173,0,Eden-4,El Eden,6,963,927369,0,11,16,4,2,0,2,-0.464973063,-0.005405648,0.148809815,0.497012302,163,40.01,22.96,-0.597911858,0.692041499,1.052635252,-0.259968117,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,173,0,Eden-1,El Eden,6,1010,1020100,0,9,13,1,1,0,5,-1.027353029,-1.06726595,-0.108034592,-0.94107594,63,40.01,22.96,-0.914267338,0.534672024,-0.34807433,0.313042991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,173,0,NA,Altomira,6,920,846400,1,11,23,3,2,0,1,-1.526137594,-1.368790371,0.93403625,1.128938417,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,174,0,Altomira-3,Altomira,6,990,980100,1,12,23,1,1,0,4,-1.035520406,-2.141358706,0.226783786,-1.239661835,127,39.11,25.3,0.983865543,0.603550412,-1.150869928,-0.273352901,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,174,0,Eden-1,El Eden,6,692,478864,1,9,12,1,1,0,3,-0.467063926,-0.907860223,-0.116571381,-0.309158006,63,40.01,22.96,-0.914267338,0.534672024,-0.34807433,0.313042991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,174,0,Eden-5,El Eden,6,710,504100,0,17,22,4,2,0,5,-0.753292018,-0.785167239,-0.998337853,-0.640809583,108,40.01,22.96,0.983865543,1.312224141,-0.439940242,1.146367423,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,174,0,Eden-3,El Eden,6,983,966289,0,9,14,2,1,0,2,-0.847121551,-0.869386846,1.12396651,0.890412035,118,40.01,22.96,0.983865543,0.530443631,-1.41033332,0.590995797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,175,0,Eden-1,El Eden,6,685,469225,0,6,8,1,0,0,1,-0.647646285,-1.072450203,1.743459752,1.296697411,63,40.01,22.96,-0.914267338,0.534672024,-0.34807433,0.313042991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,175,0,Eden-3,El Eden,6,513,263169,0,9,12,3,1,0,1,-1.168921151,-1.47328648,0.76414874,0.585868732,118,40.01,22.96,0.983865543,0.530443631,-1.41033332,0.590995797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,175,0,Eden-5,El Eden,6,535,286225,0,12,19,3,2,0,2,0.072858434,-0.472772082,0.230840777,0.751138064,108,40.01,22.96,0.983865543,1.312224141,-0.439940242,1.146367423,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,175,0,Eden-2,El Eden,6,579,335241,1,11,16,3,2,0,0,-1.187359953,-1.503418933,0.539053919,1.280901429,104,40.01,22.96,-0.281556377,0.082189417,0.895792793,0.442559279,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,175,0,Eden-1,El Eden,6,615,378225,0,8,12,2,1,0,2,-1.159333172,-1.540152028,-0.2483362,0.011828082,63,40.01,22.96,-0.914267338,0.534672024,-0.34807433,0.313042991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,175,0,Altomira-4,Altomira,6,1007,1014049,0,13,20,4,1,0,5,0.343708239,0.107643981,-0.406583466,0.789520403,138,39.11,25.3,1.458398764,0.915629939,0.094324368,1.038556376,0,0,2,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,175,0,Altomira-4,Altomira,6,677,458329,0,9,14,1,2,0,2,-1.540189917,-0.356758835,0.215109608,0.225904912,138,39.11,25.3,1.458398764,0.915629939,0.094324368,1.038556376,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,175,0,Altomira-1,Altomira,6,702,492804,0,9,12,4,1,0,1,-1.01641143,-0.626814615,-0.360733588,-0.045191624,145,39.11,25.3,0.667510063,-0.189053956,-0.03759139,1.060579235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,176,0,Altomira-4,Altomira,6,603,363609,1,17,25,5,2,0,3,0.285078167,0.286991188,-0.474058471,1.568202444,138,39.11,25.3,1.458398764,0.915629939,0.094324368,1.038556376,0,0,2,2,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,177,0,NA,Altomira,6,478,228484,0,10,16,2,2,0,2,-0.461791947,0.017152925,-0.563989139,-0.208455053,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,177,0,Altomira-1,Altomira,6,513,263169,1,9,16,3,1,0,0,-0.892575085,-1.306213765,1.207465196,1.24250544,145,39.11,25.3,0.667510063,-0.189053956,-0.03759139,1.060579235,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,177,0,Eden-3,El Eden,6,550,302500,1,5,9,2,0,0,0,1.061954933,-1.00103968,0.603393795,1.097480056,118,40.01,22.96,0.983865543,0.530443631,-1.41033332,0.590995797,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,177,0,Eden-3,El Eden,6,555,308025,0,9,16,1,1,0,5,-0.955197562,-0.929737428,-0.086583814,-0.705862705,118,40.01,22.96,0.983865543,0.530443631,-1.41033332,0.590995797,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,177,0,Altomira-3,Altomira,6,670,448900,0,4,5,1,0,0,2,-1.263722735,-1.375855968,0.344995421,-0.203030202,127,39.11,25.3,0.983865543,0.603550412,-1.150869928,-0.273352901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,177,0,NA,Altomira,6,860,739600,0,6,6,1,1,0,1,-0.384747598,-0.18690569,1.347386451,1.221192116,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,178,0,NA,Altomira,6,420,176400,0,5,6,2,1,0,1,0.343684983,-0.034879361,0.52113735,0.488753096,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,177,0,Altomira-1,Altomira,6,990,980100,1,6,11,1,1,0,1,-0.755369187,-0.958567633,1.882821344,0.783361255,145,39.11,25.3,0.667510063,-0.189053956,-0.03759139,1.060579235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,177,0,NA,Altomira,6,980,960400,0,5,6,1,0,0,1,0.438436413,-0.394607865,0.497719564,0.134676927,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,178,0,Eden-3,El Eden,6,610,372100,1,19,30,3,2,0,5,-1.701949666,-1.498518549,0.596071169,1.709855259,118,40.01,22.96,0.983865543,0.530443631,-1.41033332,0.590995797,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,178,0,Eden-4,El Eden,6,570,324900,0,9,11,2,1,0,3,0.626105035,0.133855753,-0.142184255,0.037648552,163,40.01,22.96,-0.597911858,0.692041499,1.052635252,-0.259968117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,178,0,NA,Altomira,6,390,152100,1,11,21,1,1,0,3,0.761146737,-0.935881192,-0.715373336,-1.733707438,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,178,0,NA,Altomira,6,480,230400,1,10,16,1,2,0,2,-1.300372673,-1.864191029,0.558900494,0.243483738,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,178,0,Altomira-4,Altomira,6,545,297025,0,11,17,2,1,0,4,-0.904279065,-0.094612313,1.075475044,0.868954217,138,39.11,25.3,1.458398764,0.915629939,0.094324368,1.038556376,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,182,0,Sonora-5,La Sonora,7,564,318096,0,4,7,3,0,0,1,1.220022477,0.190396651,-0.531758748,-0.09937841,189,51.47,29.33,-0.914267338,1.148231562,0.179817943,0.54717464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,182,0,Sonora-3,La Sonora,7,581,337561,0,3,4,2,1,0,0,1.889174861,0.495125846,-0.095931839,-0.876769044,93,51.47,29.33,0.351154583,-0.437198998,2.339985291,1.144768299,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,182,0,Sonora-1,La Sonora,7,1040,1081600,1,5,7,1,0,0,1,0.427594359,-0.843957986,0.764822819,-0.042017256,168,51.47,29.33,0.034799103,-1.088193478,1.880016177,1.293351026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,183,0,NA,La Sonora,7,663,439569,1,8,15,2,0,0,4,-1.290762467,-1.202729457,-1.614619614,-2.40533859,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,183,0,Sonora-5,La Sonora,7,1025,1050625,0,6,8,2,2,0,1,0.350969279,0.662241727,-0.106510676,0.217708423,189,51.47,29.33,-0.914267338,1.148231562,0.179817943,0.54717464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,183,0,Sonora-3,La Sonora,7,960,921600,0,6,8,2,1,0,0,-0.07232485,0.205005042,0.825514307,0.900858099,93,51.47,29.33,0.351154583,-0.437198998,2.339985291,1.144768299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,183,0,Sonora-2,La Sonora,7,650,422500,0,9,13,2,1,0,2,0.202766868,0.639186189,0.919109865,1.316770096,97,51.47,29.33,0.351154583,-2.192689505,0.677922954,0.309863874,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,183,0,NA,La Sonora,7,469,219961,1,4,7,0,0,0,2,-0.730412937,-2.096130178,-1.393426772,-2.682919062,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,183,0,Sonora-3,La Sonora,7,509,259081,1,3,5,0,0,0,0,-0.411952745,-1.153063349,-0.995532512,-2.253394486,93,51.47,29.33,0.351154583,-0.437198998,2.339985291,1.144768299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,183,0,Sonora-4,La Sonora,7,515,265225,0,5,8,2,1,0,1,0.317940958,0.021097685,0.16302959,0.28123597,153,51.47,29.33,0.034799103,-0.853331944,0.885760029,0.4933421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,183,0,Sonora-5,La Sonora,7,548,300304,0,5,9,1,2,0,2,-0.616021001,0.152088947,-0.20300673,-0.12736201,189,51.47,29.33,-0.914267338,1.148231562,0.179817943,0.54717464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,183,0,Sonora-1,La Sonora,7,610,372100,1,12,24,5,1,0,3,-0.331493736,-0.782034607,-0.448290513,0.567869725,168,51.47,29.33,0.034799103,-1.088193478,1.880016177,1.293351026,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
